code_module,code_presentation,id_student,date_registration_int,date_registration,date_registration_key,date_unregistration_int,date_unregistration,date_unregistration_key
AAA,2014J,87107,-155,2/10/2014,1022014,132,11/24/2014,24112014
AAA,2014J,87152,-37,6/8/2014,862014,,,
AAA,2014J,87264,-20,6/25/2014,2562014,,,
AAA,2014J,87322,-11,7/4/2014,472014,158,12/20/2014,20122014
AAA,2014J,87431,-103,4/3/2014,342014,,,
AAA,2014J,87604,-73,5/3/2014,352014,,,
AAA,2014J,87732,-36,6/9/2014,962014,,,
AAA,2014J,87929,-155,2/10/2014,1022014,,,
AAA,2014J,88340,-79,4/27/2014,2742014,,,
AAA,2014J,88439,-156,2/9/2014,922014,,,
AAA,2014J,88490,-10,7/5/2014,572014,,,
AAA,2014J,88568,-122,3/15/2014,1532014,,,
AAA,2014J,88580,-88,4/18/2014,1842014,,,
AAA,2014J,88758,-52,5/24/2014,2452014,,,
AAA,2014J,88781,-35,6/10/2014,1062014,,,
AAA,2014J,88910,-50,5/26/2014,2652014,,,
AAA,2014J,88957,-147,2/18/2014,1822014,,,
AAA,2014J,89051,-49,5/27/2014,2752014,,,
AAA,2014J,89092,-66,5/10/2014,1052014,,,
AAA,2014J,89188,-114,3/23/2014,2332014,,,
AAA,2014J,89545,-84,4/22/2014,2242014,,,
AAA,2014J,89727,-49,5/27/2014,2752014,,,
AAA,2014J,89778,-66,5/10/2014,1052014,,,
AAA,2014J,89850,-35,6/10/2014,1062014,,,
AAA,2014J,89895,-156,2/9/2014,922014,,,
AAA,2014J,89904,-108,3/29/2014,2932014,,,
AAA,2014J,90243,-24,6/21/2014,2162014,,,
AAA,2014J,90361,-135,3/2/2014,232014,,,
AAA,2014J,90537,-22,6/23/2014,2362014,,,
AAA,2014J,90651,-38,6/7/2014,762014,,,
AAA,2014J,90836,-81,4/25/2014,2542014,,,
AAA,2014J,90901,-123,3/14/2014,1432014,,,
AAA,2014J,90979,2,7/17/2014,1772014,,,
AAA,2014J,91040,-32,6/13/2014,1362014,,,
AAA,2014J,91041,-22,6/23/2014,2362014,,,
AAA,2014J,91164,-53,5/23/2014,2352014,,,
AAA,2014J,91265,-53,5/23/2014,2352014,,,
AAA,2014J,91322,-144,2/21/2014,2122014,-101,4/5/2014,542014
AAA,2014J,91354,-45,5/31/2014,3152014,,,
AAA,2014J,91470,-144,2/21/2014,2122014,-47,5/29/2014,2952014
AAA,2014J,91629,-128,3/9/2014,932014,,,
AAA,2014J,91801,-14,7/1/2014,172014,,,
AAA,2014J,92103,-150,2/15/2014,1522014,,,
AAA,2014J,92166,-29,6/16/2014,1662014,,,
AAA,2014J,92274,-154,2/11/2014,1122014,,,
AAA,2014J,92312,-29,6/16/2014,1662014,,,
AAA,2014J,92341,-108,3/29/2014,2932014,,,
AAA,2014J,92391,-70,5/6/2014,652014,165,12/27/2014,27122014
AAA,2014J,92775,-67,5/9/2014,952014,,,
AAA,2014J,92832,-155,2/10/2014,1022014,72,9/25/2014,2592014
AAA,2014J,92947,-130,3/7/2014,732014,,,
AAA,2014J,92993,-46,5/30/2014,3052014,,,
AAA,2014J,93925,-88,4/18/2014,1842014,,,
AAA,2014J,94484,-148,2/17/2014,1722014,,,
AAA,2014J,94616,-103,4/3/2014,342014,128,11/20/2014,20112014
AAA,2014J,94749,-22,6/23/2014,2362014,,,
AAA,2014J,94923,-50,5/26/2014,2652014,,,
AAA,2014J,94961,-124,3/13/2014,1332014,,,
AAA,2014J,94964,-130,3/7/2014,732014,,,
AAA,2014J,94978,-51,5/25/2014,2552014,,,
AAA,2014J,95356,-124,3/13/2014,1332014,,,
AAA,2014J,95746,-149,2/16/2014,1622014,,,
AAA,2014J,95755,-96,4/10/2014,1042014,,,
AAA,2014J,95906,-37,6/8/2014,862014,,,
AAA,2014J,96117,-74,5/2/2014,252014,227,2/27/2015,2722015
AAA,2014J,96291,-128,3/9/2014,932014,,,
AAA,2014J,96423,-25,6/20/2014,2062014,,,
AAA,2014J,96475,-122,3/15/2014,1532014,,,
AAA,2014J,96538,-38,6/7/2014,762014,,,
AAA,2014J,96592,-37,6/8/2014,862014,,,
AAA,2014J,96729,-88,4/18/2014,1842014,229,3/1/2015,132015
AAA,2014J,96864,-88,4/18/2014,1842014,,,
AAA,2014J,96873,-88,4/18/2014,1842014,172,1/3/2015,312015
AAA,2014J,96874,-32,6/13/2014,1362014,,,
AAA,2014J,96945,-113,3/24/2014,2432014,,,
AAA,2014J,97006,-155,2/10/2014,1022014,,,
AAA,2014J,97154,-137,2/28/2014,2822014,,,
AAA,2014J,97486,-50,5/26/2014,2652014,,,
AAA,2014J,97567,-150,2/15/2014,1522014,18,8/2/2014,282014
AAA,2014J,97865,-84,4/22/2014,2242014,,,
AAA,2014J,97939,-65,5/11/2014,1152014,,,
AAA,2014J,98094,-25,6/20/2014,2062014,,,
AAA,2014J,98256,-67,5/9/2014,952014,,,
AAA,2014J,98268,-37,6/8/2014,862014,,,
AAA,2014J,98313,-42,6/3/2014,362014,,,
AAA,2014J,98452,-108,3/29/2014,2932014,,,
AAA,2014J,98720,-154,2/11/2014,1122014,,,
AAA,2014J,98842,-115,3/22/2014,2232014,,,
AAA,2014J,99075,-58,5/18/2014,1852014,,,
AAA,2014J,99088,-43,6/2/2014,262014,,,
AAA,2014J,99151,-50,5/26/2014,2652014,,,
AAA,2014J,99609,-140,2/25/2014,2522014,,,
AAA,2014J,99670,-81,4/25/2014,2542014,,,
AAA,2014J,99799,-78,4/28/2014,2842014,,,
AAA,2014J,99993,-156,2/9/2014,922014,,,
AAA,2014J,100064,-124,3/13/2014,1332014,,,
AAA,2014J,100282,-78,4/28/2014,2842014,,,
AAA,2014J,100561,-81,4/25/2014,2542014,,,
AAA,2014J,100621,-44,6/1/2014,162014,,,
AAA,2014J,100758,-108,3/29/2014,2932014,,,
AAA,2014J,100788,-85,4/21/2014,2142014,,,
AAA,2014J,100893,-121,3/16/2014,1632014,,,
AAA,2014J,101116,-114,3/23/2014,2332014,,,
AAA,2014J,101187,-53,5/23/2014,2352014,,,
AAA,2014J,101217,-46,5/30/2014,3052014,,,
AAA,2014J,101279,-127,3/10/2014,1032014,,,
AAA,2014J,101306,-88,4/18/2014,1842014,174,1/5/2015,512015
AAA,2014J,101414,-18,6/27/2014,2762014,,,
AAA,2014J,101420,-122,3/15/2014,1532014,,,
AAA,2014J,101634,-106,3/31/2014,3132014,,,
AAA,2014J,101700,-21,6/24/2014,2462014,,,
AAA,2014J,101781,-106,3/31/2014,3132014,,,
AAA,2014J,102028,-23,6/22/2014,2262014,240,3/12/2015,1232015
AAA,2014J,102067,-154,2/11/2014,1122014,240,3/12/2015,1232015
AAA,2014J,102209,-31,6/14/2014,1462014,,,
AAA,2014J,102221,-72,5/4/2014,452014,,,
AAA,2014J,102343,-30,6/15/2014,1562014,,,
AAA,2014J,102806,-49,5/27/2014,2752014,,,
AAA,2014J,102849,-109,3/28/2014,2832014,,,
AAA,2014J,102850,-121,3/16/2014,1632014,,,
AAA,2014J,102854,-155,2/10/2014,1022014,-137,2/28/2014,2822014
AAA,2014J,102952,-137,2/28/2014,2822014,,,
AAA,2014J,103496,-109,3/28/2014,2832014,,,
AAA,2014J,103535,-70,5/6/2014,652014,,,
AAA,2014J,103594,-22,6/23/2014,2362014,-12,7/3/2014,372014
AAA,2014J,103800,-10,7/5/2014,572014,,,
AAA,2014J,103891,-87,4/19/2014,1942014,80,10/3/2014,3102014
AAA,2014J,103904,-24,6/21/2014,2162014,,,
AAA,2014J,103998,-153,2/12/2014,1222014,,,
AAA,2014J,104054,-30,6/15/2014,1562014,,,
AAA,2014J,104213,-23,6/22/2014,2262014,,,
AAA,2014J,104215,-24,6/21/2014,2162014,,,
AAA,2014J,104238,-25,6/20/2014,2062014,,,
AAA,2014J,104316,-46,5/30/2014,3052014,58,9/11/2014,1192014
AAA,2014J,104476,-49,5/27/2014,2752014,-22,6/23/2014,2362014
AAA,2014J,104480,-60,5/16/2014,1652014,,,
AAA,2014J,104643,-24,6/21/2014,2162014,,,
AAA,2014J,104772,-153,2/12/2014,1222014,,,
AAA,2014J,105125,-141,2/24/2014,2422014,,,
AAA,2014J,105168,-154,2/11/2014,1122014,227,2/27/2015,2722015
AAA,2014J,105413,-24,6/21/2014,2162014,,,
AAA,2014J,105523,-57,5/19/2014,1952014,,,
AAA,2014J,105527,-150,2/15/2014,1522014,-2,7/13/2014,1372014
AAA,2014J,105629,-5,7/10/2014,1072014,,,
AAA,2014J,105851,-92,4/14/2014,1442014,150,12/12/2014,12122014
AAA,2014J,105883,-37,6/8/2014,862014,-11,7/4/2014,472014
AAA,2014J,105939,-129,3/8/2014,832014,-129,3/8/2014,832014
AAA,2014J,106095,-108,3/29/2014,2932014,,,
AAA,2014J,106247,-25,6/20/2014,2062014,,,
AAA,2014J,106383,-135,3/2/2014,232014,51,9/4/2014,492014
AAA,2014J,106553,-14,7/1/2014,172014,9,7/24/2014,2472014
AAA,2014J,106577,-24,6/21/2014,2162014,166,12/28/2014,28122014
AAA,2014J,106588,-93,4/13/2014,1342014,,,
AAA,2014J,106690,-149,2/16/2014,1622014,,,
AAA,2014J,106747,-108,3/29/2014,2932014,73,9/26/2014,2692014
AAA,2014J,106793,-53,5/23/2014,2352014,228,2/28/2015,2822015
AAA,2014J,107028,-38,6/7/2014,762014,180,1/11/2015,1112015
AAA,2014J,107084,-66,5/10/2014,1052014,,,
AAA,2014J,107162,-17,6/28/2014,2862014,,,
AAA,2014J,107339,-21,6/24/2014,2462014,,,
AAA,2014J,107455,-4,7/11/2014,1172014,,,
AAA,2014J,107489,-22,6/23/2014,2362014,,,
AAA,2014J,107713,-22,6/23/2014,2362014,182,1/13/2015,1312015
AAA,2014J,107883,-30,6/15/2014,1562014,128,11/20/2014,20112014
AAA,2014J,107955,-87,4/19/2014,1942014,,,
AAA,2014J,108118,-135,3/2/2014,232014,,,
AAA,2014J,108207,-155,2/10/2014,1022014,,,
AAA,2014J,108275,-122,3/15/2014,1532014,,,
AAA,2014J,108281,-115,3/22/2014,2232014,166,12/28/2014,28122014
AAA,2014J,108330,-79,4/27/2014,2742014,,,
AAA,2014J,108377,-23,6/22/2014,2262014,,,
AAA,2014J,108497,-57,5/19/2014,1952014,,,
AAA,2014J,108565,-72,5/4/2014,452014,213,2/13/2015,1322015
AAA,2014J,108589,-99,4/7/2014,742014,63,9/16/2014,1692014
AAA,2014J,108760,-51,5/25/2014,2552014,-22,6/23/2014,2362014
AAA,2014J,108789,-32,6/13/2014,1362014,,,
AAA,2014J,108799,5,7/20/2014,2072014,,,
AAA,2014J,108822,-88,4/18/2014,1842014,,,
AAA,2014J,108834,-67,5/9/2014,952014,,,
AAA,2014J,108859,-84,4/22/2014,2242014,,,
AAA,2014J,108872,-109,3/28/2014,2832014,,,
AAA,2014J,108947,-115,3/22/2014,2232014,,,
AAA,2014J,108949,-73,5/3/2014,352014,32,8/16/2014,1682014
AAA,2014J,109155,-99,4/7/2014,742014,108,10/31/2014,31102014
AAA,2014J,109372,-154,2/11/2014,1122014,110,11/2/2014,2112014
AAA,2014J,109441,-42,6/3/2014,362014,,,
AAA,2014J,109577,-136,3/1/2014,132014,,,
AAA,2014J,109772,-150,2/15/2014,1522014,,,
AAA,2014J,109782,-37,6/8/2014,862014,,,
AAA,2014J,109907,-94,4/12/2014,1242014,,,
AAA,2014J,109938,-44,6/1/2014,162014,,,
AAA,2014J,110085,-67,5/9/2014,952014,34,8/18/2014,1882014
AAA,2014J,110116,-155,2/10/2014,1022014,,,
AAA,2014J,110175,-109,3/28/2014,2832014,,,
AAA,2014J,110200,-129,3/8/2014,832014,,,
AAA,2014J,110461,-119,3/18/2014,1832014,,,
AAA,2014J,110524,-74,5/2/2014,252014,,,
AAA,2014J,110529,-7,7/8/2014,872014,,,
AAA,2014J,110640,-52,5/24/2014,2452014,,,
AAA,2014J,110789,-53,5/23/2014,2352014,,,
AAA,2014J,110820,-86,4/20/2014,2042014,,,
AAA,2014J,110881,-59,5/17/2014,1752014,,,
AAA,2014J,110911,-79,4/27/2014,2742014,,,
AAA,2014J,111113,-79,4/27/2014,2742014,,,
AAA,2014J,111360,-102,4/4/2014,442014,,,
AAA,2014J,111383,-8,7/7/2014,772014,55,9/8/2014,892014
AAA,2014J,111415,-115,3/22/2014,2232014,12,7/27/2014,2772014
AAA,2014J,111512,-86,4/20/2014,2042014,,,
AAA,2014J,111548,-53,5/23/2014,2352014,146,12/8/2014,8122014
AAA,2014J,111678,-108,3/29/2014,2932014,,,
AAA,2014J,111717,-108,3/29/2014,2932014,,,
AAA,2014J,111775,-51,5/25/2014,2552014,,,
AAA,2014J,111926,-44,6/1/2014,162014,135,11/27/2014,27112014
AAA,2014J,111942,-119,3/18/2014,1832014,,,
AAA,2014J,111959,-59,5/17/2014,1752014,,,
AAA,2014J,112010,-101,4/5/2014,542014,-16,6/29/2014,2962014
AAA,2014J,112245,-53,5/23/2014,2352014,,,
AAA,2014J,112441,-153,2/12/2014,1222014,,,
AAA,2014J,112454,-115,3/22/2014,2232014,,,
AAA,2014J,113295,-46,5/30/2014,3052014,,,
AAA,2014J,113487,-155,2/10/2014,1022014,,,
AAA,2014J,113565,-85,4/21/2014,2142014,-54,5/22/2014,2252014
AAA,2014J,113698,-64,5/12/2014,1252014,,,
AAA,2014J,113702,-53,5/23/2014,2352014,,,
AAA,2014J,113824,-29,6/16/2014,1662014,,,
AAA,2014J,114017,-42,6/3/2014,362014,,,
AAA,2014J,114367,-17,6/28/2014,2862014,,,
AAA,2014J,114402,-16,6/29/2014,2962014,,,
AAA,2014J,114500,-37,6/8/2014,862014,,,
AAA,2014J,114558,-59,5/17/2014,1752014,,,
AAA,2014J,114999,-31,6/14/2014,1462014,,,
AAA,2014J,115373,-51,5/25/2014,2552014,,,
AAA,2014J,115452,-59,5/17/2014,1752014,,,
AAA,2014J,115875,-115,3/22/2014,2232014,,,
AAA,2014J,116174,-146,2/19/2014,1922014,,,
AAA,2014J,116290,-73,5/3/2014,352014,132,11/24/2014,24112014
AAA,2014J,116319,-56,5/20/2014,2052014,,,
AAA,2014J,116499,-102,4/4/2014,442014,,,
AAA,2014J,116518,-128,3/9/2014,932014,38,8/22/2014,2282014
AAA,2014J,116529,-87,4/19/2014,1942014,,,
AAA,2014J,116541,-23,6/22/2014,2262014,,,
AAA,2014J,116603,-128,3/9/2014,932014,,,
AAA,2014J,116606,-50,5/26/2014,2652014,,,
AAA,2014J,116621,-140,2/25/2014,2522014,,,
AAA,2014J,116631,-46,5/30/2014,3052014,226,2/26/2015,2622015
AAA,2014J,116692,-30,6/15/2014,1562014,58,9/11/2014,1192014
AAA,2014J,116763,-46,5/30/2014,3052014,,,
AAA,2014J,116808,-38,6/7/2014,762014,175,1/6/2015,612015
AAA,2014J,117071,-10,7/5/2014,572014,,,
AAA,2014J,117197,-42,6/3/2014,362014,,,
AAA,2014J,117232,-17,6/28/2014,2862014,,,
AAA,2014J,117281,-156,2/9/2014,922014,,,
AAA,2014J,117435,-109,3/28/2014,2832014,,,
AAA,2014J,117510,-28,6/17/2014,1762014,,,
AAA,2014J,117544,-87,4/19/2014,1942014,,,
AAA,2014J,117545,-101,4/5/2014,542014,,,
AAA,2014J,117550,-49,5/27/2014,2752014,,,
AAA,2014J,117699,10,7/25/2014,2572014,,,
AAA,2014J,117818,-37,6/8/2014,862014,,,
AAA,2014J,117862,-23,6/22/2014,2262014,,,
AAA,2014J,117939,-49,5/27/2014,2752014,-8,7/7/2014,772014
AAA,2014J,117969,-46,5/30/2014,3052014,,,
AAA,2014J,118050,-56,5/20/2014,2052014,,,
AAA,2014J,118098,-128,3/9/2014,932014,,,
AAA,2014J,118176,-155,2/10/2014,1022014,,,
AAA,2014J,118213,-153,2/12/2014,1222014,,,
AAA,2014J,118474,-35,6/10/2014,1062014,,,
AAA,2014J,118479,-59,5/17/2014,1752014,,,
AAA,2014J,118532,-44,6/1/2014,162014,,,
AAA,2014J,118578,-56,5/20/2014,2052014,,,
AAA,2014J,118668,-25,6/20/2014,2062014,32,8/16/2014,1682014
AAA,2014J,118877,-44,6/1/2014,162014,,,
AAA,2014J,118887,-92,4/14/2014,1442014,,,
BBB,2013B,118983,-47,5/29/2014,2952014,,,
BBB,2013B,119310,-73,5/3/2014,352014,,,
BBB,2013B,119353,-58,5/18/2014,1852014,153,12/15/2014,15122014
BBB,2013B,119437,-24,6/21/2014,2162014,,,
BBB,2013B,119444,-60,5/16/2014,1652014,,,
BBB,2013B,119471,-23,6/22/2014,2262014,139,12/1/2014,1122014
BBB,2013B,119729,-58,5/18/2014,1852014,,,
BBB,2013B,119865,-16,6/29/2014,2962014,,,
BBB,2013B,119898,-24,6/21/2014,2162014,27,8/11/2014,1182014
BBB,2013B,119902,-55,5/21/2014,2152014,-54,5/22/2014,2252014
BBB,2013B,120236,-43,6/2/2014,262014,59,9/12/2014,1292014
BBB,2013B,120611,-65,5/11/2014,1152014,,,
BBB,2013B,120994,-53,5/23/2014,2352014,,,
BBB,2013B,120999,-22,6/23/2014,2362014,,,
BBB,2013B,121000,-53,5/23/2014,2352014,,,
BBB,2013B,121056,-117,3/20/2014,2032014,86,10/9/2014,9102014
BBB,2013B,121163,-58,5/18/2014,1852014,,,
BBB,2013B,121182,-45,5/31/2014,3152014,,,
BBB,2013B,121349,-17,6/28/2014,2862014,,,
BBB,2013B,121390,-19,6/26/2014,2662014,,,
BBB,2013B,121574,-24,6/21/2014,2162014,10,7/25/2014,2572014
BBB,2013B,122337,-64,5/12/2014,1252014,,,
BBB,2013B,122392,2,7/17/2014,1772014,,,
BBB,2013B,122459,-24,6/21/2014,2162014,,,
BBB,2013B,122524,-28,6/17/2014,1762014,,,
BBB,2013B,122636,-24,6/21/2014,2162014,,,
BBB,2013B,122739,-19,6/26/2014,2662014,,,
BBB,2013B,122846,-60,5/16/2014,1652014,,,
BBB,2013B,122928,-51,5/25/2014,2552014,,,
BBB,2013B,123044,-27,6/18/2014,1862014,,,
BBB,2013B,123053,-92,4/14/2014,1442014,,,
BBB,2013B,123087,-15,6/30/2014,3062014,72,9/25/2014,2592014
BBB,2013B,123183,-111,3/26/2014,2632014,-75,5/1/2014,152014
BBB,2013B,123270,-66,5/10/2014,1052014,,,
BBB,2013B,123379,-23,6/22/2014,2262014,-8,7/7/2014,772014
BBB,2013B,123462,-19,6/26/2014,2662014,,,
BBB,2013B,123497,-96,4/10/2014,1042014,132,11/24/2014,24112014
BBB,2013B,123598,-65,5/11/2014,1152014,,,
BBB,2013B,123716,-227,11/30/2013,30112013,,,
BBB,2013B,123860,-43,6/2/2014,262014,,,
BBB,2013B,123957,-22,6/23/2014,2362014,,,
BBB,2013B,124006,-51,5/25/2014,2552014,42,8/26/2014,2682014
BBB,2013B,124018,-50,5/26/2014,2652014,,,
BBB,2013B,124064,-22,6/23/2014,2362014,,,
BBB,2013B,124124,-51,5/25/2014,2552014,-4,7/11/2014,1172014
BBB,2013B,124134,-19,6/26/2014,2662014,,,
BBB,2013B,124193,-53,5/23/2014,2352014,,,
BBB,2013B,124210,-108,3/29/2014,2932014,,,
BBB,2013B,124304,-44,6/1/2014,162014,,,
BBB,2013B,124379,-43,6/2/2014,262014,,,
BBB,2013B,124387,-28,6/17/2014,1762014,,,
BBB,2013B,124711,-25,6/20/2014,2062014,,,
BBB,2013B,124728,-19,6/26/2014,2662014,,,
BBB,2013B,124847,-68,5/8/2014,852014,,,
BBB,2013B,124909,-131,3/6/2014,632014,-59,5/17/2014,1752014
BBB,2013B,124944,-29,6/16/2014,1662014,,,
BBB,2013B,125018,-106,3/31/2014,3132014,,,
BBB,2013B,125055,-124,3/13/2014,1332014,,,
BBB,2013B,125063,-255,11/2/2013,2112013,-225,12/2/2013,2122013
BBB,2013B,125407,-97,4/9/2014,942014,24,8/8/2014,882014
BBB,2013B,125535,-55,5/21/2014,2152014,,,
BBB,2013B,125619,-24,6/21/2014,2162014,,,
BBB,2013B,125677,-61,5/15/2014,1552014,,,
BBB,2013B,125777,-47,5/29/2014,2952014,86,10/9/2014,9102014
BBB,2013B,125830,-23,6/22/2014,2262014,,,
BBB,2013B,125874,-16,6/29/2014,2962014,,,
BBB,2013B,125996,-23,6/22/2014,2262014,27,8/11/2014,1182014
BBB,2013B,126074,-45,5/31/2014,3152014,,,
BBB,2013B,126088,-53,5/23/2014,2352014,,,
BBB,2013B,126322,-23,6/22/2014,2262014,,,
BBB,2013B,126337,-93,4/13/2014,1342014,157,12/19/2014,19122014
BBB,2013B,126394,-8,7/7/2014,772014,,,
BBB,2013B,126395,-104,4/2/2014,242014,,,
BBB,2013B,126411,-82,4/24/2014,2442014,,,
BBB,2013B,126450,-166,1/30/2014,3012014,166,12/28/2014,28122014
BBB,2013B,126608,-19,6/26/2014,2662014,,,
BBB,2013B,126713,-17,6/28/2014,2862014,,,
BBB,2013B,126769,-34,6/11/2014,1162014,,,
BBB,2013B,126800,-45,5/31/2014,3152014,13,7/28/2014,2872014
BBB,2013B,126812,-135,3/2/2014,232014,,,
BBB,2013B,126912,-27,6/18/2014,1862014,,,
BBB,2013B,127179,-25,6/20/2014,2062014,,,
BBB,2013B,127209,-50,5/26/2014,2652014,135,11/27/2014,27112014
BBB,2013B,127580,-46,5/30/2014,3052014,68,9/21/2014,2192014
BBB,2013B,127582,-90,4/16/2014,1642014,,,
BBB,2013B,127642,-99,4/7/2014,742014,,,
BBB,2013B,127988,-61,5/15/2014,1552014,,,
BBB,2013B,128072,-82,4/24/2014,2442014,-19,6/26/2014,2662014
BBB,2013B,128132,-24,6/21/2014,2162014,11,7/26/2014,2672014
BBB,2013B,128142,-68,5/8/2014,852014,76,9/29/2014,2992014
BBB,2013B,128348,-43,6/2/2014,262014,,,
BBB,2013B,128386,-104,4/2/2014,242014,,,
BBB,2013B,128510,-87,4/19/2014,1942014,33,8/17/2014,1782014
BBB,2013B,128656,-54,5/22/2014,2252014,,,
BBB,2013B,128678,-11,7/4/2014,472014,,,
BBB,2013B,128723,-117,3/20/2014,2032014,213,2/13/2015,1322015
BBB,2013B,128776,-15,6/30/2014,3062014,,,
BBB,2013B,128791,-127,3/10/2014,1032014,,,
BBB,2013B,128817,-19,6/26/2014,2662014,,,
BBB,2013B,128889,-74,5/2/2014,252014,,,
BBB,2013B,128929,-25,6/20/2014,2062014,,,
BBB,2013B,128965,-24,6/21/2014,2162014,,,
BBB,2013B,128968,-29,6/16/2014,1662014,,,
BBB,2013B,128971,-22,6/23/2014,2362014,,,
BBB,2013B,129198,-77,4/29/2014,2942014,25,8/9/2014,982014
BBB,2013B,129212,-121,3/16/2014,1632014,,,
BBB,2013B,129638,-117,3/20/2014,2032014,,,
BBB,2013B,129878,-34,6/11/2014,1162014,,,
BBB,2013B,129907,-22,6/23/2014,2362014,,,
BBB,2013B,129955,-25,6/20/2014,2062014,,,
BBB,2013B,129989,-58,5/18/2014,1852014,,,
BBB,2013B,130003,-115,3/22/2014,2232014,,,
BBB,2013B,130013,-72,5/4/2014,452014,,,
BBB,2013B,130034,-54,5/22/2014,2252014,11,7/26/2014,2672014
BBB,2013B,130403,-127,3/10/2014,1032014,6,7/21/2014,2172014
BBB,2013B,130409,-34,6/11/2014,1162014,,,
BBB,2013B,130467,-25,6/20/2014,2062014,,,
BBB,2013B,130547,-121,3/16/2014,1632014,-68,5/8/2014,852014
BBB,2013B,130636,-59,5/17/2014,1752014,-9,7/6/2014,672014
BBB,2013B,130658,-108,3/29/2014,2932014,,,
BBB,2013B,130671,-77,4/29/2014,2942014,-65,5/11/2014,1152014
BBB,2013B,130837,-85,4/21/2014,2142014,,,
BBB,2013B,130992,-17,6/28/2014,2862014,,,
BBB,2013B,131051,-12,7/3/2014,372014,,,
BBB,2013B,131145,-89,4/17/2014,1742014,123,11/15/2014,15112014
BBB,2013B,131152,-44,6/1/2014,162014,,,
BBB,2013B,131222,-79,4/27/2014,2742014,,,
BBB,2013B,131235,-101,4/5/2014,542014,,,
BBB,2013B,131272,-162,2/3/2014,322014,,,
BBB,2013B,131314,-93,4/13/2014,1342014,,,
BBB,2013B,131390,-17,6/28/2014,2862014,,,
BBB,2013B,131538,-86,4/20/2014,2042014,-25,6/20/2014,2062014
BBB,2013B,131597,-24,6/21/2014,2162014,34,8/18/2014,1882014
BBB,2013B,131609,-24,6/21/2014,2162014,,,
BBB,2013B,131612,-51,5/25/2014,2552014,,,
BBB,2013B,131663,-127,3/10/2014,1032014,-92,4/14/2014,1442014
BBB,2013B,131695,-108,3/29/2014,2932014,-1,7/14/2014,1472014
BBB,2013B,131776,-115,3/22/2014,2232014,-5,7/10/2014,1072014
BBB,2013B,131820,-24,6/21/2014,2162014,208,2/8/2015,822015
BBB,2013B,131933,-88,4/18/2014,1842014,,,
BBB,2013B,132055,-59,5/17/2014,1752014,,,
BBB,2013B,132123,-107,3/30/2014,3032014,,,
BBB,2013B,132157,-47,5/29/2014,2952014,-22,6/23/2014,2362014
BBB,2013B,132191,-85,4/21/2014,2142014,27,8/11/2014,1182014
BBB,2013B,132401,-53,5/23/2014,2352014,95,10/18/2014,18102014
BBB,2013B,132423,-131,3/6/2014,632014,,,
BBB,2013B,132453,-19,6/26/2014,2662014,,,
BBB,2013B,132475,-23,6/22/2014,2262014,48,9/1/2014,192014
BBB,2013B,132477,-137,2/28/2014,2822014,-82,4/24/2014,2442014
BBB,2013B,132511,-30,6/15/2014,1562014,,,
BBB,2013B,132626,-34,6/11/2014,1162014,,,
BBB,2013B,132924,-9,7/6/2014,672014,,,
BBB,2013B,132932,-19,6/26/2014,2662014,,,
BBB,2013B,132972,-16,6/29/2014,2962014,,,
BBB,2013B,132976,-28,6/17/2014,1762014,,,
BBB,2013B,133019,-256,11/1/2013,1112013,,,
BBB,2013B,133068,-89,4/17/2014,1742014,,,
BBB,2013B,133104,-45,5/31/2014,3152014,,,
BBB,2013B,133155,-53,5/23/2014,2352014,,,
BBB,2013B,133185,-16,6/29/2014,2962014,,,
BBB,2013B,133269,-28,6/17/2014,1762014,,,
BBB,2013B,133322,-25,6/20/2014,2062014,,,
BBB,2013B,133365,-43,6/2/2014,262014,,,
BBB,2013B,133419,-82,4/24/2014,2442014,,,
BBB,2013B,133531,-47,5/29/2014,2952014,198,1/29/2015,2912015
BBB,2013B,133718,-43,6/2/2014,262014,,,
BBB,2013B,133748,-156,2/9/2014,922014,,,
BBB,2013B,133816,-68,5/8/2014,852014,,,
BBB,2013B,133922,-121,3/16/2014,1632014,-25,6/20/2014,2062014
BBB,2013B,134025,-50,5/26/2014,2652014,22,8/6/2014,682014
BBB,2013B,134123,-50,5/26/2014,2652014,,,
BBB,2013B,134143,-233,11/24/2013,24112013,,,
BBB,2013B,134188,-65,5/11/2014,1152014,72,9/25/2014,2592014
BBB,2013B,134190,-12,7/3/2014,372014,,,
BBB,2013B,134212,-227,11/30/2013,30112013,-117,3/20/2014,2032014
BBB,2013B,134243,-170,1/26/2014,2612014,,,
BBB,2013B,134260,-100,4/6/2014,642014,,,
BBB,2013B,134336,-21,6/24/2014,2462014,,,
BBB,2013B,134563,-128,3/9/2014,932014,54,9/7/2014,792014
BBB,2013B,134578,-198,12/29/2013,29122013,-163,2/2/2014,222014
BBB,2013B,134721,-53,5/23/2014,2352014,57,9/10/2014,1092014
BBB,2013B,134847,-79,4/27/2014,2742014,,,
BBB,2013B,134851,-123,3/14/2014,1432014,27,8/11/2014,1182014
BBB,2013B,134920,-44,6/1/2014,162014,,,
BBB,2013B,134982,-193,1/3/2014,312014,,,
BBB,2013B,135075,-16,6/29/2014,2962014,,,
BBB,2013B,135280,-16,6/29/2014,2962014,47,8/31/2014,3182014
BBB,2013B,135330,-61,5/15/2014,1552014,,,
BBB,2013B,135331,-74,5/2/2014,252014,,,
